备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
闽备2024023857,氨甲环酸注射液,国药准字H20059504,福州海王福药制药有限公司,福州市晋安区鼓山镇中下279号,福州海王福药制药有限公司,福州市晋安区鼓山镇中下279号,修订说明书，并对说明书修订内容涉及药品标签的，一并修订,福建省药品监督管理局,2024-06-28,已备案,详情
滇备2024024650,元胡止痛片,国药准字Z53020214,云南植物药业有限公司,云南省昆明市高新区马金铺马澄公路2899号,云南植物药业有限公司,昆明新城高新技术产业基地,"根据“国家药监局关于修订元胡止痛制剂说明书的公告（2024年第40号）”的公告要求，对元胡止痛片说明书中的【不良反应】、【禁忌】、【注意事项】项进行统一修订，同时对包装标签进行修改。具体修订内容为：
【不良反应】项改为“监测数据显示，元胡止痛制剂可见以下不良反应报告：恶心、呕吐、口干、腹痛、腹泻、腹胀、腹部不适、嗳气、皮疹、瘙痒、潮红、红斑、荨麻疹、多汗、头晕、头痛、嗜睡、失眠、胸部不适、乏力、发热、心悸、呼吸困难、过敏反应等，有肝功能异常、过敏性休克个例报告。”【禁 忌】项改为“1.孕妇忌服。2.严重肝肾功能不全者禁用。3.对本品及所含成份过敏者禁用。”【注意事项】项在原说明书的基础上新增“1.本品不宜用于虚证痛经，其表现为经期或经后小腹隐痛喜按，月经质稀或色淡，伴有头晕目花，心悸气短等症者。2.按照用法用量服用，不建议长期服用。服药中如出现皮疹，胸闷，憋气等过敏症状，或者其他严重不良反应，应当立即停药并就医。3.重度痛经者或服药后痛经不减轻，应当去医院就诊。4.痛经并伴有其他妇科疾病者，应当去医院就诊。5.高血压、心脏病、肝病、糖尿病、肾病等患者应当在医师指导下服用。6.哺乳期妇女、年老体弱者应当在医师指导下服用。7.肝、肾功能不全者慎用；确需使用，应当在医生指导下使用并定期进行肝肾功能监测。8.使用本品时不宜再合并用其他非甾体类镇痛药，如确需使用，应当加强监测。9.对于有出血倾向或使用抗凝、抗血小板治疗的患者，在医生指导下使用，并注意监测。”",云南省药品监督管理局,2024-06-28,已备案,详情
粤备2024024201,注射用哌拉西林钠他唑巴坦钠,国药准字H20054306,珠海联邦制药股份有限公司中山分公司,广东省中山市坦洲镇嘉联路12号,珠海联邦制药股份有限公司中山分公司,广东省中山市坦洲镇嘉联路12号,本品新增中硼硅玻璃管制注射剂瓶供应商“成都市金鼓药用包装有限公司”。,广东省药品监督管理局,2024-06-28,已备案,详情
鲁备2024023687,注射用替卡西林钠克拉维酸钾,国药准字H20059783,山东二叶制药有限公司,菏泽市定陶区东外环路东侧（润鑫精细化工有限公司北邻）,山东二叶制药有限公司,菏泽市定陶区东外环路东侧（润鑫精细化工有限公司北邻）,根据“已上市化学药品药学变更技术指导原则（试行）”的要求，本次申请【1】注射用替卡西林钠克拉维酸钾（国药准字H20059783（1.6g）、国药准字H20059784（3.2g））：增加原料药供应商：替卡西林钠原料药供应商在“珠海联邦制药股份有限公司”基础上增加“山东二叶制药有限公司”；克拉维酸钾原料药供应商在“珠海联邦制药股份有限公司”基础上增加“山东新时代药业有限公司”；【2】增加混粉生产场地、混粉工艺在混粉车间（青霉素类）201生产线执行，混粉中间体质量标准不变。【3】变更制剂生产批量：注射用替卡西林钠克拉维酸钾（国药准字H20059783）1.6g规格最小批量由1.7万瓶/批变更为3.5万瓶/批，其他批量不变。,山东省药品监督管理局,2024-06-28,已备案,详情
闽备2024023856,氨甲环酸注射液,国药准字H20059505,福州海王福药制药有限公司,福州市晋安区鼓山镇中下279号,福州海王福药制药有限公司,福州市晋安区鼓山镇中下279号,修订说明书，并对说明书修订内容涉及药品标签的，一并修订,福建省药品监督管理局,2024-06-28,已备案,详情
浙备2024023448,肾宝合剂,国药准字Z33020942,浙江康恩贝中药有限公司,浙江省松阳县望松街道松康路1号,浙江康恩贝中药有限公司,浙江省松阳县望松街道松康路1号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号）作为第一批参加试点的药品上市许可持有人对肾宝合剂说明书进行相应的修订。修订内容为：提供纸质药品说明书（简化版），并在纸质药品说明书（简化版）上设计一个可获得电子说明书（完整版）的二维码。,浙江省药品监督管理局,2024-06-28,已备案,详情
滇备2024024461,鼻舒适片,国药准字Z53020826,云南滇中药业有限公司,云南省玉溪市峨山县峨山大酒店综合楼308号,四川省通园制药集团有限公司,四川省广汉市深圳路西一段33号,鼻舒适片（包装规格：60片/瓶）标签图案、颜色、排版发生变化；说明书字体、排版发生变化，其余不变。,云南省药品监督管理局,2024-06-28,已备案,详情
鲁备2024023923,替米沙坦片,国药准字H20050503,淄博万杰制药有限公司,博山经济开发区岜山村,淄博万杰制药有限公司,淄博市博山经济技术开发区,申请增加本品的原料药供应商迪嘉药业集团股份有限公司。,山东省药品监督管理局,2024-06-28,已备案,详情
鲁备2024024118,琥珀酸美托洛尔缓释胶囊,国药准字H20243716 国药准字H20243717,辰欣药业股份有限公司,济宁高新区同济科技工业园,辰欣药业股份有限公司,济宁高新区海川路,本品说明书及标签中增加“通过一致性评价”标识，其余内容未做修订。,山东省药品监督管理局,2024-06-28,已备案,详情
吉备2024024632,布洛芬缓释胶囊,国药准字H22026083,吉林省力盛制药有限公司,长春市经济开发区会展大街21号,吉林省力盛制药有限公司,长春市经济开发区会展大街21号,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及国家局药品补充申请批准通知书（通知书编号：2021B01319）相关规定变更聚氯乙烯固体药用硬片、药品包装用铝箔，泡罩包装，16粒/板×2板/盒、12粒/板×3板/盒药品标签，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责标签内容的真实性与合法性。,吉林省药品监督管理局,2024-06-28,已备案,详情
鲁备2024024014,盐酸利多卡因注射液,国药准字H20243555,华润双鹤利民药业（济南）有限公司,山东省济南市章丘区明水街道利民路1号,华润双鹤利民药业（济南）有限公司,山东省济南市章丘区明水街道利民路1号,本品【有效期】由“12个月延长至24个月”；增加“通过一致性评价”标识说明书和标签按规定修订。,山东省药品监督管理局,2024-06-28,已备案,详情
苏备2024024345,利拉鲁肽注射液,国药准字S20240026,正大天晴药业集团股份有限公司,江苏省连云港市郁州南路369号,连云港润众制药有限公司,连云港经济技术开发区大浦工业区金桥路16号；连云港市海州区天晴路9号,在原上市批准的包装规格“1支/盒、10支/盒”基础上增加“1支/盒，内附1支笔式注射器”。,江苏省药品监督管理局,2024-06-28,已备案,详情
滇备2024024663,秋水仙碱片,国药准字H53021904,红云制药（玉溪）有限公司,云南省玉溪市高新区抚仙路133号,红云制药（玉溪）有限公司,云南省玉溪市高新区抚仙路133号：片剂，颗粒剂，软膏剂，丸剂(蜜丸、水丸、水蜜丸)，硬胶囊剂，中药前处理及提取***,秋水仙碱片的包装标签及说明书备案： 1.说明书及包装标签新增包装规格：11片/板×3板/盒。2.说明书及包装标签新增商标“维全佳”3. 其余内容与原内容保持一致。,云南省药品监督管理局,2024-06-28,已备案,详情
苏备2024024497,注射用哌拉西林钠,国药准字H20234279,南京丰恺思药物研发有限公司,南京市栖霞区仙林街道纬地路9号29栋925室,江苏海宏制药有限公司,镇江新区机电工业园,根据质量标准YBH14372023制定了稳定性考察方案，稳定性数据结果符合方案要求，本品有效期由24个月延长至30个月，说明书按规定修订。,江苏省药品监督管理局,2024-06-28,已备案,详情
苏备2024024582,元胡止痛片,国药准字Z32020955,江苏颐海药业有限责任公司,徐州经济开发区杨山路18号,江苏颐海药业有限责任公司,徐州市经济技术开发区杨山路18号,1、根据国家药品监督管理局发布的《关于修订元胡止痛制剂说明书的公告（2024年第40号）》文件要求，对元胡止痛片【不良反应】、【禁忌】、【注意事项】进行修订。2、药品上市许可持有人注册地址和生产企业生产地址文字性变更，生产地址由“徐州市经济开发区杨山路18号”变更为“徐州经济技术开发区杨山路18号”;注册地址由“徐州经济开发区杨山路18号”变更为“徐州经济技术开发区杨山路18号”。,江苏省药品监督管理局,2024-06-28,已备案,详情
京备2024010743,芬布芬胶囊,国药准字H11020152,华润紫竹药业有限公司,北京市朝阳区朝阳北路27号18幢,华润紫竹药业有限公司,北京市朝阳区朝阳北路27号,根据《关于修订非甾体抗炎药处方药说明书的通知国食药监注[2008]324号》修订我公司芬布芬胶囊的药品说明书中【禁忌】、【注意事项】，并同步修订本品包装标签中相应内容。,北京市药品监督管理局,2024-06-28,已备案,详情
京备2024023706,甘精胰岛素注射液,国药准字S20050051,甘李药业股份有限公司,北京市通州区漷县镇南凤西一路8号,甘李药业股份有限公司,北京市通州区漷县镇南凤西一路8号,新增甘精胰岛素注射液的辅料甘油原供应商Aug.Hedinger GmbH & CO.KG所产85%甘油（登记号为：F20180000410，登记状态为“A”）。,北京市药品监督管理局,2024-06-28,已备案,详情
苏备2024024334,复方α-酮酸片,国药准字H20103286,南京恒生制药有限公司,南京市溧水经济开发区机场路18号,江西艾施特制药有限公司,江西省南昌市南昌高新技术产业开发区瑶湖北大道3333号,根据国家局《关于“通过一致性评价”标识使用有关事宜的说明》，本品在说明书标签中增加“仿制药一致性评价”标识；并根据国家药品补充批准通知书（通知书编号：2024B02671）已批准的药品说明书修改包装标签。,江苏省药品监督管理局,2024-06-28,已备案,详情
