备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
苏备2024022139,丹参注射液,国药准字Z32021076,江苏恒沣药业有限公司,高邮市长兴路12号,江苏恒沣药业有限公司,高邮市长兴路12号,根据《已上市化学药品药学变更研究技术指导原则（试行）》，本品批量在235万ml/批的基础上，新增310万ml/批，涉及配液、药液存放、过滤、灌封时间工艺参数。配液时间由“约70分钟”变更为“约90分钟”；药液存放、过滤时间由“约7小时”变更为“约9小时”；灌封时间由“约7小时”变更为“9小时”。,江苏省药品监督管理局,2024-06-17,已备案,详情
陕备2024021463,双唑泰泡腾片,国药准字H10940247,西安高科陕西金方药业公司,宝鸡市岐山县蔡家坡镇五丈原红星路01号,西安高科陕西金方药业公司,宝鸡市岐山县蔡家坡镇五丈原红星路01号,给双唑泰泡腾片小盒里面增加给药指套。,陕西省药品监督管理局,2024-06-17,已备案,详情
桂备2024022982,玉屏风口服液,国药准字Z45021168,广西维威制药有限公司,南宁市防城港路10号,广西维威制药有限公司,南宁市防城港路10号,变更玉屏风口服液直接接触药品的包装材料和容器：内包材为钠钙玻璃管制口服液体瓶变更新增内包材为聚酯/铝/聚乙烯口服液体药用复合膜。,广西壮族自治区药品监督管理局,2024-06-17,已备案,详情
鲁备2024021891,注射用甲磺酸左氧氟沙星,0.1g国药准字H20051881,山东罗欣药业集团股份有限公司,山东省临沂高新技术产业开发区罗七路,山东罗欣药业集团股份有限公司,山东省临沂高新技术产业开发区罗七路,申请增加“天方药业有限公司”为制剂的原料药产地。,山东省药品监督管理局,2024-06-17,已备案,详情
陕备2024022561,咽炎片,国药准字Z20055676,陕西唐王天洋制药有限公司,陕西省汉中市宁强县汉源街道办事处羌州北路,陕西唐王天洋制药有限公司,陕西省汉中市宁强县汉源街道办事处羌州北路,说明书、标签修订以下内容： 【成份】玄参、百部（制）、天冬、牡丹皮、麦冬、款冬花（制）、木蝴蝶、地黄、板蓝根、青果、蝉蜕、薄荷素油。辅料：微晶纤维素、硬脂酸镁、胃溶薄膜包衣预混剂。 【规格】每片重0.66克（相当于饮片2.40克，含薄荷素油0.75毫克） 【用法用量】口服。一次2片，一日3次。 【注意事项】 1.忌辛辣、鱼腥食物。 2.本品建议饭后服用。 3.孕妇慎用。 4.脾胃虚弱者慎用。 5.按照用法用量服用，当使用本品出现不良反应时，应停药并及时就医。 6.服药七天后症状无改善，或出现其他症状，应去医院就诊。 7.过敏体质者慎用。 8.本品性状发生改变时禁止使用。 9.请将本品放在儿童不能接触的地方。 10.如正在使用其他药品，使用本品前请咨询医师或药师。【执行标准】国家药品标准YBZ00162024。,陕西省药品监督管理局,2024-06-17,已备案,详情
鲁备2024022160,人参健脾丸等10个品种,国药准字Z37020159,山东宏济堂制药集团股份有限公司,济南市历城区经十东路30766号,山东宏济堂制药集团股份有限公司,济南市历城区经十东路30766号,人参健脾丸（国药准字Z37020159）、清热化毒丸（国药准字Z37020123）、羚翘解毒丸（国药准字Z37020124）、清宁丸（国药准字Z37020141）、柏子养心丸（国药准字Z37020157）、清眩丸（国药准字Z37020162）、归脾丸（国药准字Z37020175）、槐角丸（国药准字Z37020187）、止嗽青果丸（国药准字Z37020189）、妙灵丸（国药准字Z37020194）10个品种新增生产地址济南市历城区经十东路30766号中试车间丸剂生产线3，原济南市历城区经十东路30766号中成药车间丸剂生产线2生产场地不变。除人参健脾丸品种外，其他品种在变更生产场地过程中，若发生重大或中等的工艺参数等变更，后续将按相应规定提出补充申请或备案。,山东省药品监督管理局,2024-06-17,已备案,详情
鲁备2024022065,心通口服液,国药准字Z10920014,鲁南厚普制药有限公司,临沂市红旗路209号,鲁南厚普制药有限公司,山东省临沂市银雀山路239号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号）和《药品说明书适老化及无障碍改革试点名单（第一批）》，对本品药品说明书（完整版）进行备案，同时提供电子药品说明书（完整版）。,山东省药品监督管理局,2024-06-17,已备案,详情
陕备2024020592,复方芙蓉泡腾栓,国药准字Z20010091,陕西摩美得气血和制药有限公司,陕西省咸阳市秦都区高新产业开发区汉仓南路1号,陕西摩美得气血和制药有限公司,陕西省咸阳市秦都区高新产业开发区汉仓南路1号,"依据《已上市中药药学变更研究技术指导原则（试行）》，结合企业生产实际情况，为缩短生产周期，提高生产效率，节能减耗。 现申请拟变更该品种的生产工艺，其变更点为：
1、变更水提浓缩清膏相对密度；
2、干燥方式：由真空干燥变更为喷雾干燥。",陕西省药品监督管理局,2024-06-17,已备案,详情
川备2024022803,注射用青霉素钠,国药准字H20243790,成都天之翼尚品医药科技有限公司,成都高新区天宇路2号2栋9号,华北制药股份有限公司,石家庄市和平东路388号,说明书、包装标签上增加“通过一致性评价”标识,四川省药品监督管理局,2024-06-17,已备案,详情
鲁备2024021869,注射用甲磺酸左氧氟沙星,0.2g国药准字H20051882,山东罗欣药业集团股份有限公司,山东省临沂高新技术产业开发区罗七路,"山东罗欣药业集团股份有限公司,山东裕欣药业有限公司","山东省临沂高新技术产业开发区罗七路,临沂市罗庄区罗七路中段西侧",申请增加“天方药业有限公司”为制剂的原料药产地。,山东省药品监督管理局,2024-06-17,已备案,详情
浙备2024021790,盐酸金刚乙胺口服溶液,国药准字H20010786,浙江普洛康裕制药有限公司,浙江省东阳市横店江南路333号,浙江普洛康裕制药有限公司,浙江省东阳市横店江南二路333号,1.因增加生产场地对说明书、包装标签相应修订。2.关联变更：（1）变更生产工艺；（2）变更生产批量。,浙江省药品监督管理局,2024-06-17,已备案,详情
川备2024010662,氯化钠注射液,国药准字H51021156,四川科伦药业股份有限公司,成都市新都卫星城工业开发区南二路,四川科伦药业股份有限公司,四川省广安市岳池县工业园区,备案第6.7项：增加包装材料供应商，增加塑料输液容器用聚丙烯组合盖供应商：增加苏州创扬新材料科技股份有限公司塑料输液容器用聚丙烯组合盖（双折翼式）（登记号：B20180000399，登记状态：A）。,四川省药品监督管理局,2024-06-17,已备案,详情
川备2024012932,硫酸特布他林雾化吸入用溶液,国药准字H20233585,四川海梦智森生物制药有限公司,成都高新区益新大道451号9层903号,津药永光（河北）制药有限公司,河北省三河市燕郊高新区燕昌路228号,将本品有效期由24个月延长至36个月，质量标准和说明书中有效期项做相应修改。,四川省药品监督管理局,2024-06-17,已备案,详情
豫备2024023037,元胡止痛片,国药准字Z20073098,辅仁药业集团有限公司,鹿邑县产业集聚区、同源路1号,辅仁药业集团有限公司,河南省鹿邑县产业集聚区同源路1号,根据2024年04月09日国家药监局《关于修订元胡止痛制剂说明书的公告》（2024年第40号）规定，对本品说明书【不良反应】、【禁忌】、【注意事项】的内容进行修订。,河南省药品监督管理局,2024-06-17,已备案,详情
桂备2024022177,强力枇杷露,国药准字Z45021573,广西维威制药有限公司,南宁市防城港路10号,广西维威制药有限公司,南宁市防城港路10号,重新修订强力枇杷露的药品说明书，修订内容：【有效期】项，由“有效期24个月”变更为“有效期36个月”。,广西壮族自治区药品监督管理局,2024-06-17,已备案,详情
鄂备2024020545,痔炎消片,国药准字Z20070013,马应龙药业集团股份有限公司,湖北省武汉市武昌南湖周家湾100号,马应龙药业集团股份有限公司,湖北省武汉市武昌南湖周家湾100号,公司生产的痔炎消片辅料胃溶型薄膜包衣预混剂供应商及成份发生变化。原供应商上海卡乐康包衣技术有限公司的成份为聚乙二醇、聚乙烯醇、羟丙甲纤维素、二氧化钛、滑石粉、喹啉黄铝色淀、亮蓝铝色淀、日落黄铝色淀，变更为北京英茂药业有限公司的成份为聚乙二醇、聚乙烯醇、甲基丙烯酸丙烯酸乙酯共聚物、二氧化钛、滑石粉、磷脂、柠檬黄铝色淀、果绿铝色淀。为保证产品质量，满足市场需求，按《药品注册管理办法》及相关变更指导原则，申请增加痔炎消片辅料胃溶型薄膜包衣预混剂供应商北京英茂药业有限公司。,湖北省药品监督管理局,2024-06-17,已备案,详情
蒙备2024022275,灵芝滴丸,国药准字Z20090778,包头中药有限责任公司,包头市东河区南海路,包头中药有限责任公司,包头市东河区南海路,申请灵芝滴丸“口服固体药用高密度聚乙烯瓶包装，每瓶装90丸，每盒装1瓶”包装规格说明书重新备案。具体变更内容为：变更【生产企业】项下内容。申请人对申报资料的真实性、准确性、完整性、规范性负责。,内蒙古自治区药品监督管理局,2024-06-17,已备案,详情
黔备2024022079,咽康含片,国药准字Z20027272,贵州科辉制药有限责任公司,贵州省贵阳市云岩区巫峰路141号,贵州科辉制药有限责任公司,贵州省贵阳市云岩区巫峰路141号,修订咽康说明书和标签中安全性相关内容。,贵州省药品监督管理局,2024-06-17,已备案,详情
辽备2024022358,人促红素注射液,国药准字S19980073,沈阳三生制药有限责任公司,沈阳经济技术开发区十号路1甲3号,沈阳三生制药有限责任公司,沈阳经济技术开发区十号路1甲3号,申请新增生产用物料-胎牛血清生产商。,辽宁省药品监督管理局,2024-06-17,已备案,详情
