备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
陕备2024020832,利福昔明片,国药准字H20040055,陕西开元制药有限公司,陕西省西安市高新区西部大道68号,陕西开元制药有限公司,陕西省西安市高新区西部大道68号,"依据国家药监局《药品说明书适老化及无障碍改革试点工作方案》及《陕西省药品监督管理局关于开展药品说明书适老化及无障碍改革试点品种备案工作的通知》要求，按照《药品说明书（简化版）及药品说明书（大字版）编写指南》，将利福昔明片的药品说明书设计为“纸质药品说明书（完整版）+电子药品说明书”的格式，并在利福昔明片的包装盒上增加电子药品说明书二维码，内容如下：
在利福昔明片的包装盒上设计印制药品说明书二维码的地方，并在印制的说明书二维码底下标注“用微信扫描二维码可查看电子说明书”；用微信扫描二维码，可查看主页面展示的利福昔明片说明书（简化版）内容，点击“完整版电子说明书”，可查看电子药品说明书（完整版）内容，同纸质版说明书内容。",陕西省药品监督管理局,2024-06-06,已备案,详情
粤备2024021521,替硝唑氯化钠注射液,国药准字H20066955,东莞市普济药业有限公司,东莞市高埗镇三塘东路388号,东莞市普济药业有限公司,东莞市高埗镇三塘东路388号,根据《国家药监局关于修订替硝唑注射剂说明书的公告》（2024年第31号）规定修订说明书中【增加黑框警告】、【不良反应】、【禁忌】、【注意事项】、【药物相互作用】、【药物过量】项内容。,广东省药品监督管理局,2024-06-06,已备案,详情
京备2024020853,注射用头孢西丁钠/氯化钠注射液,国药准字H20233884,北京锐业制药有限公司,北京市北京经济技术开发区隆庆街12号,"北京锐业制药有限公司,北京锐业制药（潜山）有限公司","北京市北京经济技术开发区隆庆街12号,安徽省潜山市皖国东路0012号",已完成品种的生产场地变更，生产企业名称由北京锐业制药有限公司变更为北京锐业制药（潜山）有限公司，生产地址由北京市北京经济技术开发区隆庆街12号变更为安徽省潜山市皖国东路0012号1号生产车间2号生产线。此次备案内容为上述场地变更的关联变更：1.原料药头孢西丁钠在原供应商深圳信立泰药业股份有限公司，登记号为Y20190007848（A）基础上，增加供应商浙江东盈药业有限公司，登记号为Y20190008304（A）；2.直接接触的内包材三层共挤输液用双室袋由北京锐业制药有限公司，登记号为B20190006855（A），变更为北京锐业制药（潜山）有限公司，登记号为B20220000013（A）；3.生产批量由5120袋/批变更为8064袋/批；4.生产设备变更、工艺参数适应性调整（生产工序中制袋工艺由先印字，再虚焊焊接变更为先虚焊焊接，再印字；药用复合膜焊接（充氦气）工序由空白膜焊接后贴标签变更为采用印字标签的膜进行焊接。工艺参数范围根据生产设备适用性进行调整，制袋灌装结束至灭菌开始为连续生产，工艺时限由4h变更为7h）。,北京市药品监督管理局,2024-06-06,已备案,详情
桂备2024021383,复方丹参片,国药准字Z45020673,广西葛洪堂方略制药有限公司,广西龙州县龙州镇独山路159号,广西葛洪堂方略制药有限公司,广西龙州县龙州镇独山路159号,"根据国家药品监督管理局《药品说明书和标签管理规定》（局令24号）有关规定，对药品说明书、包装标签内容修订有：
1、为了满足临床需求和方便患者购买，根据药品用法用量，【包装】在原“每盒装60片”基础上增加“每盒装100片”包装规格。
2、电话号码又“0777-2692160”修订为“0777-2692160、0771-8819911”。
3、药品包装、标签底色由“淡黄色、红色”修订“淡黄色、绿色”式样。
4、外包装（纸箱）包装规格由“60片/瓶/盒×400盒/件”修订为“100片/瓶/盒×400盒/件”；纸箱体积由“420×332×370mm”修订为“510×404×405mm”。
除此之外，其余相关内容（材质）不变。",广西壮族自治区药品监督管理局,2024-06-06,已备案,详情
苏备2024021507,注射用醋酸卡泊芬净,国药准字H20173019,江苏恒瑞医药股份有限公司,连云港经济技术开发区黄河路38号,江苏恒瑞医药股份有限公司,连云港经济技术开发区临港产业区东晋路,根据《已上市化学药品药学变更研究技术指导原则（试行）》，注射用醋酸卡泊芬净（50mg）原料供应商在江苏恒瑞医药股份有限公司的基础上新增博瑞制药（苏州）有限公司。,江苏省药品监督管理局,2024-06-06,已备案,详情
桂备2024018018,骨刺消痛胶囊,国药准字Z20063911,广西欢宝药业有限公司,南宁市良庆区建业路43号,广西欢宝药业有限公司,南宁市良庆区建业路43号,"1.骨刺消痛胶囊的纸盒、说明书加上药品上市许可持有人：广西欢宝药业有限公司、注册地址：南宁市良庆区建业路43号；
2.骨刺消痛胶囊的纸盒、说明书生产地址文字性变更为：南宁市良庆区建业路43号，包装项内容“12粒×2板”修订为“12粒×2板/盒”；
3.纸盒变更调整了部分图案、颜色，增加警示语“请仔细阅读说明书并在医师指导下使用 本品含制川乌、制草乌、天南星(炙)”；
4.骨刺消痛胶囊说明书的注意事项里增加“本品含甘草，不宜与甘遂、京大戟、红大戟、海藻、芫花同用。”内容。",广西壮族自治区药品监督管理局,2024-06-06,已备案,详情
京备2024020857,注射用头孢哌酮钠舒巴坦钠/氯化钠注射液,国药准字H20233939,北京锐业制药有限公司,北京市北京经济技术开发区隆庆街12号,"北京锐业制药有限公司,北京锐业制药（潜山）有限公司","北京市北京经济技术开发区隆庆街12号,安徽省潜山市皖国东路0012号",已完成品种的生产场地变更，生产企业名称由北京锐业制药有限公司变更为北京锐业制药（潜山）有限公司，生产地址由北京市北京经济技术开发区隆庆街12号变更为安徽省潜山市皖国东路0012号1号生产车间2号生产线。此次备案内容为上述场地变更的关联变更：（1）直接接触的内包材三层共挤输液用双室袋由北京锐业制药有限公司，登记号为B20190006855（A），变更为北京锐业制药（潜山）有限公司，登记号为B20220000013（A）；（2）生产批量由5120袋/批变更为8064袋/批；（3）生产设备变更、工艺参数适应性调整（生产工序中制袋工艺由先印字，再虚焊焊接变更为先虚焊焊接，再印字；药用复合膜焊接（充氦气）工序由空白膜焊接后贴标签变更为采用印字标签的膜进行焊接。工艺参数范围根据生产设备适用性进行调整，制袋灌装结束至灭菌开始为连续生产，工艺时限由4h变更为7h）。,北京市药品监督管理局,2024-06-06,已备案,详情
浙备2024021492,伏罗尼布片,国药准字H20230013,贝达药业股份有限公司,浙江省杭州市临平区经济技术开发区兴中路355号,贝达药业股份有限公司,浙江省杭州市临平区经济技术开发区五洲路24号,《药品注册证书》的上市许可持有人地址由“浙江省杭州市余杭经济技术开发区兴中路355号”变更为“浙江省杭州市临平区经济技术开发区兴中路355号”，生产企业地址由“浙江省杭州市余杭经济技术开发区五洲路24号”变更为“浙江省杭州市临平区经济技术开发区五洲路24号”，并对说明书和包装标签进行同步修订。,浙江省药品监督管理局,2024-06-06,已备案,详情
湘备2024020038,注射用盐酸罂粟碱,国药准字H20052334,湖南一格制药有限公司,湘潭市雨湖区北二环路1689号,湖南一格制药有限公司,湖南省湘潭市北二环路1689号,根据“国家药监局关于修订盐酸罂粟碱制剂说明书的公告（2024年第24号）”要求，修订注射用盐酸罂粟碱（30mg）说明书和包装标签中【不良反应】、【禁忌】和【注意事项】项相关内容。,湖南省药品监督管理局,2024-06-06,已备案,详情
粤备2024021521,替硝唑氯化钠注射液,国药准字H20066955,东莞市普济药业有限公司,东莞市高埗镇三塘东路388号,东莞市普济药业有限公司,东莞市高埗镇三塘东路388号,根据《国家药监局关于修订替硝唑注射剂说明书的公告》（2024年第31号）规定修订说明书中【增加黑框警告】、【不良反应】、【禁忌】、【注意事项】、【药物相互作用】、【药物过量】项内容。,广东省药品监督管理局,2024-06-06,已备案,详情
京备2024020853,注射用头孢西丁钠/氯化钠注射液,国药准字H20233884,北京锐业制药有限公司,北京市北京经济技术开发区隆庆街12号,"北京锐业制药有限公司,北京锐业制药（潜山）有限公司","北京市北京经济技术开发区隆庆街12号,安徽省潜山市皖国东路0012号",已完成品种的生产场地变更，生产企业名称由北京锐业制药有限公司变更为北京锐业制药（潜山）有限公司，生产地址由北京市北京经济技术开发区隆庆街12号变更为安徽省潜山市皖国东路0012号1号生产车间2号生产线。此次备案内容为上述场地变更的关联变更：1.原料药头孢西丁钠在原供应商深圳信立泰药业股份有限公司，登记号为Y20190007848（A）基础上，增加供应商浙江东盈药业有限公司，登记号为Y20190008304（A）；2.直接接触的内包材三层共挤输液用双室袋由北京锐业制药有限公司，登记号为B20190006855（A），变更为北京锐业制药（潜山）有限公司，登记号为B20220000013（A）；3.生产批量由5120袋/批变更为8064袋/批；4.生产设备变更、工艺参数适应性调整（生产工序中制袋工艺由先印字，再虚焊焊接变更为先虚焊焊接，再印字；药用复合膜焊接（充氦气）工序由空白膜焊接后贴标签变更为采用印字标签的膜进行焊接。工艺参数范围根据生产设备适用性进行调整，制袋灌装结束至灭菌开始为连续生产，工艺时限由4h变更为7h）。,北京市药品监督管理局,2024-06-06,已备案,详情
桂备2024021383,复方丹参片,国药准字Z45020673,广西葛洪堂方略制药有限公司,广西龙州县龙州镇独山路159号,广西葛洪堂方略制药有限公司,广西龙州县龙州镇独山路159号,"根据国家药品监督管理局《药品说明书和标签管理规定》（局令24号）有关规定，对药品说明书、包装标签内容修订有：
1、为了满足临床需求和方便患者购买，根据药品用法用量，【包装】在原“每盒装60片”基础上增加“每盒装100片”包装规格。
2、电话号码又“0777-2692160”修订为“0777-2692160、0771-8819911”。
3、药品包装、标签底色由“淡黄色、红色”修订“淡黄色、绿色”式样。
4、外包装（纸箱）包装规格由“60片/瓶/盒×400盒/件”修订为“100片/瓶/盒×400盒/件”；纸箱体积由“420×332×370mm”修订为“510×404×405mm”。
除此之外，其余相关内容（材质）不变。",广西壮族自治区药品监督管理局,2024-06-06,已备案,详情
